loss_domain,gain_domain,replaced_domain,delta_log_excess_loss_per_unit_share,interpretation
metric/the_pile_arxiv_val_loss,arxiv,freelaw,-28.284271247344858,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,stackexchange,-22.281130859403202,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,enron_emails,-19.1828555407316,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,gutenberg_pg_19,-22.26581763845615,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,pile_cc,-22.510765839350857,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,ubuntu_irc,-21.535730095588654,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,europarl,-22.22451012552618,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,hackernews,-21.337431047138804,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,pubmed_abstracts,-22.513543397495585,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,uspto_backgrounds,-22.471869743481392,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,philpapers,3.4000198720459367,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,stackexchange,0.2147876351538427,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,enron_emails,3.3130629538254435,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,gutenberg_pg_19,0.23010085610089814,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,pile_cc,-0.01484734479381089,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,ubuntu_irc,0.9601883989683913,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,europarl,0.27140836903086596,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,hackernews,1.1584874474182412,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,pubmed_abstracts,-0.017624902938539577,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,github,uspto_backgrounds,0.024048751075652408,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,stackexchange,-3.185232236892094,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,enron_emails,-0.08695691822049323,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,gutenberg_pg_19,-3.1699190159450383,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,pile_cc,-3.4148672168397476,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,ubuntu_irc,-2.4398314730775454,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,europarl,-3.1286115030150707,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,hackernews,-2.2415324246276955,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,pubmed_abstracts,-3.4176447749844763,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,philpapers,uspto_backgrounds,-3.3759711209702843,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,enron_emails,3.0982753186716008,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,gutenberg_pg_19,0.01531322094705545,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,pile_cc,-0.22963497994765358,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,ubuntu_irc,0.7454007638145486,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,europarl,0.056620733877023266,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,hackernews,0.9436998122643984,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,pubmed_abstracts,-0.23241253809238227,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,stackexchange,uspto_backgrounds,-0.19073888407819029,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,gutenberg_pg_19,-3.082962097724545,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,pile_cc,-3.3279102986192544,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,ubuntu_irc,-2.352874554857052,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,europarl,-3.0416545847945775,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,hackernews,-2.1545755064072023,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,pubmed_abstracts,-3.330687856763983,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,enron_emails,uspto_backgrounds,-3.289014202749791,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,pile_cc,-0.24494820089470903,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,ubuntu_irc,0.7300875428674931,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,europarl,0.041307512929967816,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,hackernews,0.9283865913173429,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,pubmed_abstracts,-0.24772575903943772,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,uspto_backgrounds,-0.20605210502524574,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,pile_cc,ubuntu_irc,0.9750357437622021,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,pile_cc,europarl,0.28625571382467685,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,pile_cc,hackernews,1.173334792212052,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,pile_cc,pubmed_abstracts,-0.002777558144728687,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,pile_cc,uspto_backgrounds,0.0388960958694633,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,ubuntu_irc,europarl,-0.6887800299375253,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,ubuntu_irc,hackernews,0.1982990484498498,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,ubuntu_irc,pubmed_abstracts,-0.9778133019069308,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,ubuntu_irc,uspto_backgrounds,-0.9361396478927388,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,europarl,hackernews,0.8870790783873751,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,europarl,pubmed_abstracts,-0.28903327196940554,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,europarl,uspto_backgrounds,-0.24735961795521355,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,hackernews,pubmed_abstracts,-1.1761123503567807,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_dm_mathematics_val_loss,hackernews,uspto_backgrounds,-1.1344386963425888,increase gain_domain share by replacing replaced_domain share; conditional association
